,sample,diversity
62,A5-e003Coalescence-mBHI-p3,2.4968295466485787e-05
63,A4-e003Coalescence-mBHI-p3,0.0003730455863624507
64,A2-e003Coalescence-mBHI-inoculumn-redo,1.8976628384481672e-05
65,C8-e003Coalescence-mBHI-p5,2.8494493439142887e-05
66,B4-e003Coalescence-Inoculumn-mBHI,2.0095309180685536e-05
67,B8-e003Coalescence-mBHI-p7,3.183002765233652e-05
68,C4-e003Coalescence-mBHI-p5,1.5234555017691127e-05
69,A11-e003Coalescence-mBHI-p3,2.8689574973509958e-05
70,B2-e003Coalescence-mBHI-p7,0.000439730853494169
71,B4-e003Coalescence-mBHI-p3,3.5344038874403444e-05
72,A5-e003Coalescence-Inoculumn-mBHI,6.527421698555633e-05
73,C2-e003Coalescence-mBHI-p7,0.0006621104852462405
74,D2-e003Coalescence-mBHI-p3,1.3332876206149122e-05
75,H5-e003Coalescence-mBHI-p5_S40,3.25843861545981e-05
76,G5-e003Coalescence-mBHI-p7_S124,1.5486049005602077e-05
77,F8-e003Coalescence-mBHI-p3_S117,2.513025008619676e-05
78,H3-e003Coalescence-mBHI-p3_S46,2.4265513245937042e-05
79,H2-e003Coalescence-mBHI-p7_S133,2.302178148300561e-05
80,E5-e003Coalescence-mBHI-p3_S12,2.108723886569825e-05
81,H3-e003Coalescence-mBHI-p7_S134,2.5304702684342327e-05
82,G4-e003Coalescence-mBHI-p5_S27,1.6274031719045115e-05
83,E8-e003Coalescence-mBHI-p5_S5,7.661066746086392e-06
84,G2-e003Coalescence-mBHI-p3_S33,0.00048557841661289936
85,E9-e003Coalescence-mBHI-p5_S6,1.7448711053450535e-05
86,G5-e003Coalescence-mBHI-p3_S36,1.1762820371440461e-05
87,E3-e003Coalescence-mBHI-p3_S10,1.6505110759002083e-05
88,E5-e003Coalescence-mBHI-p7_S100,2.1324234993069625e-05
89,E100-e003Coalescence-mBHI-p7_S103,5.0444618870726584e-05
90,E9-e003Coalescence-mBHI-p7_S102,0.00033470358604412566
91,E5-e003Coalescence-mBHI-p5_S4,1.4447443091521662e-05
92,E111-e003Coalescence-mBHI-p5_S8,1.9884932523795634e-05
93,F5-e003Coalescence-mBHI-p5_S16,7.448829203666952e-06
94,H8-e003Coalescence-mBHI-p7_S137,2.1290741527494574e-05
95,E2-e003Coalescence-mBHI-p5_S1,1.921284955378157e-05
96,E2-e003Coalescence-mBHI-p3_S9,1.6339727933918296e-05
97,G3-e003Coalescence-mBHI-p3_S34,3.211138173329454e-05
98,E111-e003Coalescence-mBHI-p3_S108,2.759381898454746e-05
99,G3-e003Coalescence-mBHI-p5_S26,1.1507755747884251e-05
100,G5-e003Coalescence-mBHI-p5_S28,1.4377180539048422e-05
101,G4-e003Coalescence-mBHI-p3_S35,2.8778883206658282e-05
102,H2-e003Coalescence-mBHI-p3_S45,1.818667376266008e-05
103,E8-e003Coalescence-mBHI-p7_S101,0.0014863418278153856
104,E4-e003Coalescence-mBHI-p5_S3,2.006127285910395e-05
105,F2-e003Coalescence-mBHI-p3_S21,0.00024273241868943683
106,H8-e003Coalescence-mBHI-p5_S41,2.1255792203375418e-05
107,E100-e003Coalescence-mBHI-p5_S7,3.070439725349167e-05
108,E2-e003Coalescence-mBHI-p7_S97,2.0234691288654097e-05
109,F3-e003Coalescence-mBHI-p3_S22,3.053564445477622e-05
110,G3-e003Coalescence-mBHI-p7_S122,2.1141323985024254e-05
111,G8-e003Coalescence-mBHI-p3_S129,1.8200262275358473e-05
112,F4-e003Coalescence-mBHI-p7_S111,1.3502096682727732e-05
113,F3-e003Coalescence-mBHI-p5_S14,6.356464671258316e-05
114,G4-e003Coalescence-mBHI-p7_S123,1.728022671657452e-05
115,H4-e003Coalescence-mBHI-p7_S135,3.183125192313814e-05
116,E3-e003Coalescence-mBHI-p5_S2,3.928279202923406e-05
117,H3-e003Coalescence-mBHI-p5_S38,4.6249237138941754e-05
118,F8-e003Coalescence-mBHI-p7_S113,9.84608826496866e-05
119,G2-e003Coalescence-mBHI-p7_S121,0.0011889428316655107
120,H4-e003Coalescence-mBHI-p3_S47,9.734847102057703e-06
121,F3-e003Coalescence-mBHI-p7_S110,1.911720759979434e-05
122,G8-e003Coalescence-mBHI-p7_S125,3.315158464574607e-05
123,F4-e003Coalescence-mBHI-p5_S15,1.931738168345186e-05
124,E111-e003Coalescence-mBHI-p7_S104,0.00022295169551168442
125,F2-e003Coalescence-mBHI-p5_S13,2.676621148174879e-05
126,F4-e003Coalescence-mBHI-p3_S23,5.0971724964727565e-06
127,H4-e003Coalescence-mBHI-p5_S39,1.7361831171624595e-05
128,G8-e003Coalescence-mBHI-p5_S29,2.6804698097728014e-05
129,G2-e003Coalescence-mBHI-p5_S25,0.00019181787036356643
130,E4-e003Coalescence-mBHI-p3_S11,0.0002854849124097801
131,F5-e003Coalescence-mBHI-p3_S24,3.628752957700481e-05
132,E8-e003Coalescence-mBHI-p3_S105,4.90320100574459e-06
133,H5-e003Coalescence-mBHI-p7_S136,1.156092753321599e-05
134,F5-e003Coalescence-mBHI-p7_S112,2.7286512276981488e-05
135,E4-e003Coalescence-mBHI-p7_S99,0.0002976282507189462
136,F8-e003Coalescence-mBHI-p5_S17,2.523061754847675e-05
