,index,shared,sample1,species_id
18,B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,661,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
19,B_C4_G5_AF_AE_mBHI_mBHI_2_S124,2601,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
20,B_C10_C9_ACPP_AE_mGAM_mBHI_4_S130,171,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
21,B_D2_H3_ACPP_AF_mBHI_mBHI_2_S134,3578,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
22,B_D3_H4_AE_AF_mBHI_mBHI_2_S135,3389,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
23,B_D4_H5_AF_AF_mBHI_mBHI_2_S136,4730,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
24,B_D10_D9_ACPP_AF_mGAM_mBHI_4_S142,793,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
25,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,743,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
26,C_A9_E2_AA_AA_mBHI_mBHI_4_S201,767,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
27,C_C4_C5_AF_AE_mBHI_mBHI_6_S220,4283,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
28,C_C12_G5_AF_AE_mBHI_mBHI_4_S228,3958,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
29,C_D3_D4_AE_AF_mBHI_mBHI_6_S231,4235,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
30,C_D11_H4_AE_AF_mBHI_mBHI_4_S239,4205,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
31,C_E9_E2_AA_AA_mBHI_mGAM_4_S249,807,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
32,C_E11_E4_AE_AA_mBHI_mGAM_4_S251,604,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
33,C_H12_H5_AF_AF_mBHI_mGAM_4_S288,3847,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
34,D_A4_A5_AF_AA_mBHI_mBHI_6_S292,2746,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
35,D_C4_C5_AF_AE_mBHI_mBHI_6_S316,4040,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
36,D_D3_D4_AE_AF_mBHI_mBHI_6_S327,3471,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
37,D_E1_A2_AA_AA_mBHI_mGAM_6_S337,599,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
38,D_G1_C2_AA_AE_mBHI_mGAM_6_S361,597,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
39,B9-e003Coalescence-mGAM-p5,222,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
40,D4-e003Coalescence-mBHI-p5,2690,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
41,D4-e003Coalescence-mBHI-p3,2464,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
42,C3-e003Coalescence-mBHI-p7,836,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
43,B8-e003Coalescence-mBHI-p5,494,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
44,D3-e003Coalescence-mBHI-p5,3849,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
45,B5-e003Coalescence-mBHI-p5,3932,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
46,C9-e003Coalescence-mBHI-p5,247,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
47,D4-e003Coalescence-mBHI-p7,3758,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
48,D5-e003Coalescence-mBHI-p3,4732,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
49,C9-e003Coalescence-mBHI-p3,161,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
50,B10-e003Coalescence-mBHI-p5,268,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
51,B5-e003Coalescence-mBHI-p3,2611,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
52,C5-e003Coalescence-mBHI-p5,4309,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
53,A9-e003Coalescence-mBHI-p3,406,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
54,D3-e003Coalescence-mBHI-p7,4354,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
55,C3-e003Coalescence-mBHI-p5,466,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
56,A9-e003Coalescence-mBHI-p5,757,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
57,B5-e003Coalescence-mBHI-p7,4430,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
58,B3-e003Coalescence-mBHI-p7,786,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
59,B9-e003Coalescence-mBHI-p5,164,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
60,B10-e003Coalescence-mBHI-p3,188,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
61,A9-e003Coalescence-mBHI-p7,938,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
62,D9-e003Coalescence-mBHI-p5,743,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
63,B9-e003Coalescence-mBHI-p7,124,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
64,D9-e003Coalescence-mBHI-p7,517,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
65,C5-e003Coalescence-mBHI-p7,4476,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
66,C9-e003Coalescence-mBHI-p7,457,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
67,B3-e003Coalescence-mBHI-p5,475,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
68,B9-e003Coalescence-mBHI-p3,161,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
69,B8-e003Coalescence-mBHI-p7,524,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
70,B11-e003Coalescence-mBHI-p3,505,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
71,B4-e003Coalescence-mBHI-p3,380,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
72,H5-e003Coalescence-mBHI-p5_S40,4346,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
73,G5-e003Coalescence-mBHI-p7_S124,4205,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
74,F8-e003Coalescence-mBHI-p3_S117,168,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
75,H3-e003Coalescence-mBHI-p3_S46,2586,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
76,F9-e003Coalescence-mBHI-p5_S18,173,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
77,H3-e003Coalescence-mBHI-p7_S134,3692,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
78,E9-e003Coalescence-mBHI-p5_S6,475,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
79,G5-e003Coalescence-mBHI-p3_S36,3133,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
80,E9-e003Coalescence-mBHI-p7_S102,646,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
81,F5-e003Coalescence-mBHI-p5_S16,3437,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
82,G3-e003Coalescence-mBHI-p3_S34,193,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
83,G3-e003Coalescence-mBHI-p5_S26,499,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
84,G5-e003Coalescence-mBHI-p5_S28,4267,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
85,F3-e003Coalescence-mBHI-p3_S22,169,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
86,G3-e003Coalescence-mBHI-p7_S122,460,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
87,F4-e003Coalescence-mBHI-p7_S111,286,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
88,F3-e003Coalescence-mBHI-p5_S14,304,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
89,F100-e003Coalescence-mBHI-p7_S115,1371,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
90,H4-e003Coalescence-mBHI-p7_S135,4040,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
91,H3-e003Coalescence-mBHI-p5_S38,4353,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
92,F8-e003Coalescence-mBHI-p7_S113,825,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
93,H4-e003Coalescence-mBHI-p3_S47,4085,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
94,F3-e003Coalescence-mBHI-p7_S110,149,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
95,F4-e003Coalescence-mBHI-p5_S15,315,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
96,F4-e003Coalescence-mBHI-p3_S23,223,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
97,G9-e003Coalescence-mBHI-p3_S130,181,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
98,H4-e003Coalescence-mBHI-p5_S39,4129,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
99,H9-e003Coalescence-mBHI-p5_S42,863,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
100,F5-e003Coalescence-mBHI-p3_S24,2561,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
101,G9-e003Coalescence-mBHI-p5_S30,279,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
102,F111-e003Coalescence-mBHI-p7_S116,485,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
103,F5-e003Coalescence-mBHI-p7_S112,2704,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
104,F8-e003Coalescence-mBHI-p5_S17,749,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
105,D3-e003Coalescence-Inoculumn-mBHI,4482,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
106,B5-e003Coalescence-Inoculumn-mBHI,4191,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
107,C5-e003Coalescence-mBHI-inoculumn-redo,4666,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
108,A2-e003Coalescence-Inoculumn-mBHI,870,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
109,D5-e003Coalescence-Inoculumn-mBHI,4813,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
110,B3-e003Coalescence-Inoculumn-mBHI,703,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
111,A5-e003Coalescence-mBHI-inoculumn-redo,4601,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
112,D4-e003Coalescence-Inoculumn-mBHI,4352,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
113,D2-e003Coalescence-Inoculumn-mBHI,4330,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
114,B2-e003Coalescence-Inoculumn-mBHI,709,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
115,C3-e003Coalescence-mBHI-inoculumn-redo,656,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
116,A2-e003Coalescence-mBHI-inoculumn-redo,931,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
117,B4-e003Coalescence-Inoculumn-mBHI,671,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
118,A5-e003Coalescence-Inoculumn-mBHI,2412,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
119,B3-e003Coalescence-mGAM-p1_S729,154,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
120,G5-e003Coalescence-mBHI-p1_S806,3150,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
121,B5-e003Coalescence-mBHI-p1_S741,3881,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
122,E3-e003Coalescence-mBHI-p1_S788,257,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
123,D2-e003Coalescence-mBHI-p1_S719,2444,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
124,A5-e003Coalescence-mBHI-p1_S740,3424,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
125,H4-e003Coalescence-mGAM-p1_S803,2298,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
126,H3-e003Coalescence-mBHI-p1_S791,3606,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
127,A3-e003Coalescence-mBHI-p1_S724,420,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
128,D3-e003Coalescence-mGAM-p1_S731,627,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
129,G3-e003Coalescence-mBHI-p1_S790,222,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
130,B2-e003Coalescence-mBHI-p1_S717,392,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
131,F2-e003Coalescence-mBHI-p1_S781,392,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
132,B3-e003Coalescence-mBHI-p1_S725,217,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
133,F5-e003Coalescence-mBHI-p1_S805,3708,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
134,D4-e003Coalescence-mGAM-p1_S739,3805,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
135,D4-e003Coalescence-mBHI-p1_S735,4737,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
136,H5-e003Coalescence-mGAM-p1_S811,2599,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
137,F3-e003Coalescence-mBHI-p1_S789,215,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
138,B4-e003Coalescence-mBHI-p1_S733,345,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
139,C5-e003Coalescence-mBHI-p1_S742,2820,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
140,F5-e003Coalescence-mGAM-p1_S809,741,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
141,D3-e003Coalescence-mBHI-p1_S727,3784,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
142,F4-e003Coalescence-mBHI-p1_S797,214,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
143,C3-e003Coalescence-mBHI-p1_S726,217,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
144,D5-e003Coalescence-mBHI-p1_S743,4173,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
145,H4-e003Coalescence-mBHI-p1_S799,4654,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
146,E5-e003Coalescence-mBHI-p1_S804,3168,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
147,H5-e003Coalescence-mBHI-p1_S807,4974,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
148,B4-e003Coalescence-mGAM-p1_S737,146,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
149,H2-e003Coalescence-mBHI-p1_S783,3394,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
150,F3-e003Coalescence-mGAM-p1_S793,146,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
151,Coalescence-F12-F9-ACPP-ACPP-mGAM-mGAM-3_S691,430,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
152,Coalescence-E1-B8-AA-ACPP-mGAM-mBHI-3_S668,215,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
153,Coalescence-C6-A4-AA-AE-mBHI-mGAM-5_S649,594,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
154,Coalescence-B10-G9-ACPP-AE-mGAM-mBHI-7_S641,834,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
155,Coalescence-F5-F10-ACPP-AE-mGAM-mBHI-3_S684,161,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
156,Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650,2844,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
157,Coalescence-C11-B11-ACPP-AF-mGAM-mBHI-5_S654,622,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
158,Coalescence-A4-B10-ACPP-AE-mGAM-mBHI-7_S623,929,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
159,Coalescence-E4-C3-ACPP-AE-mBHI-mBHI-3_S671,674,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
160,Coalescence-E11-D3-ACPP-AF-mBHI-mBHI-3_S678,4015,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
161,B2-e003Assembly-mBHI-p3,872,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
162,B3-e003Assembly-mBHI-p5,658,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
163,B5-e003Assembly-mBHI-p5,2632,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
164,C3-e003GlycerolRevival-mBHI-p2,437,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
165,C4-e003GlycerolRevival-mBHI-p2,1517,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
166,C5-e003GlycerolRevival-mBHI-p2,4222,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
167,D3-e003Assembly-mBHI-p5,2369,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
168,D5-e003Assembly-mBHI-p5,3104,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
169,Assembly-G7-C3-ACPP-mBHI-3_S698,2849,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
170,Assembly-G2-B3-ACPP-mBHI-3_S693,3856,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
171,Assembly-G6-C2-AA-mBHI-3_S697,839,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
172,D_B6_e003Assembly_S306,169,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
173,D_F2_e003Assembly_S350,2054,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
174,C_D2_e003Assembly_S230,4754,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
175,C_D10_H3_ACPP_AF_mBHI_mBHI_4_S238,5117,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,102327
0,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,3779,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
1,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,5685,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
2,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,763,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
3,A_C2_C3_ACPP_AE_mBHI_mBHI_2_S26,51,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
4,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,5062,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
5,A_C10_C3_ACPP_AE_mBHI_mBHI_4_S34,296,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
6,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,5045,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
7,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,5089,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
8,A_D2_D3_ACPP_AF_mBHI_mBHI_2_S38,1393,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
9,A_D3_D4_AE_AF_mBHI_mBHI_2_S39,4998,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
10,A_D4_D5_AF_AF_mBHI_mBHI_2_S40,5043,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
11,A_D9_D2_AA_AF_mBHI_mBHI_4_S45,4969,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
12,A_D11_D4_AE_AF_mBHI_mBHI_4_S47,5049,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
13,A_D12_D5_AF_AF_mBHI_mBHI_4_S48,4725,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
14,A_E9_A2_AA_AA_mBHI_mGAM_4_S57,379,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
15,A_G9_C2_AA_AE_mBHI_mGAM_4_S81,385,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
16,A_H1_D2_AA_AF_mBHI_mGAM_2_S85,2514,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
17,B_A4_E5_AF_AA_mBHI_mBHI_2_S100,2819,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
18,B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,408,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
19,B_C4_G5_AF_AE_mBHI_mBHI_2_S124,2867,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
20,B_C10_C9_ACPP_AE_mGAM_mBHI_4_S130,28,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
21,B_D2_H3_ACPP_AF_mBHI_mBHI_2_S134,3702,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
22,B_D3_H4_AE_AF_mBHI_mBHI_2_S135,3720,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
23,B_D4_H5_AF_AF_mBHI_mBHI_2_S136,4953,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
24,B_D10_D9_ACPP_AF_mGAM_mBHI_4_S142,522,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
25,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,701,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
26,C_A9_E2_AA_AA_mBHI_mBHI_4_S201,534,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
27,C_C4_C5_AF_AE_mBHI_mBHI_6_S220,5015,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
28,C_C12_G5_AF_AE_mBHI_mBHI_4_S228,4375,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
29,C_D3_D4_AE_AF_mBHI_mBHI_6_S231,4996,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
30,C_D11_H4_AE_AF_mBHI_mBHI_4_S239,4985,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
31,C_E9_E2_AA_AA_mBHI_mGAM_4_S249,579,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
32,C_E11_E4_AE_AA_mBHI_mGAM_4_S251,422,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
33,C_H12_H5_AF_AF_mBHI_mGAM_4_S288,4467,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
34,D_A4_A5_AF_AA_mBHI_mBHI_6_S292,3311,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
35,D_C4_C5_AF_AE_mBHI_mBHI_6_S316,4551,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
36,D_D3_D4_AE_AF_mBHI_mBHI_6_S327,4049,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
37,D_E1_A2_AA_AA_mBHI_mGAM_6_S337,413,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
38,D_G1_C2_AA_AE_mBHI_mGAM_6_S361,444,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
39,B9-e003Coalescence-mGAM-p5,155,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
40,D4-e003Coalescence-mBHI-p5,3107,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
41,D4-e003Coalescence-mBHI-p3,2792,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
42,C3-e003Coalescence-mBHI-p7,619,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
43,B8-e003Coalescence-mBHI-p5,269,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
44,D3-e003Coalescence-mBHI-p5,4190,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
45,B5-e003Coalescence-mBHI-p5,4318,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
46,C9-e003Coalescence-mBHI-p5,90,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
47,D4-e003Coalescence-mBHI-p7,4355,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
48,D5-e003Coalescence-mBHI-p3,4845,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
49,C9-e003Coalescence-mBHI-p3,33,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
50,B10-e003Coalescence-mBHI-p5,119,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
51,B5-e003Coalescence-mBHI-p3,2681,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
52,C5-e003Coalescence-mBHI-p5,5045,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102327
