,sample,diversity
161,C9-e003Coalescence-mGAM-p5,9.157745019760697e-05
162,A2-e003Coalescence-mBHI-inoculumn-redo,5.253428459050037e-05
163,C2-e003Coalescence-mGAM-p5,4.45821462917878e-05
164,B8-e003GlycerolRevival-mGAM-p2,9.348593593984108e-05
165,C8-e003Coalescence-mBHI-p5,0.00013557492944327293
166,B8-e003Coalescence-mGAM-p7,6.759186089642461e-05
167,B4-e003Coalescence-Inoculumn-mBHI,0.016485900716604274
168,D2-e003Coalescence-Inoculumn-mGAM,0.018468710250476382
169,B3-e004Assembly-mBHI-p3,0.00018910707177443423
170,D3-e003Coalescence-Inoculumn-mGAM,0.001666291355452277
171,C5-e003Coalescence-Inoculumn-mGAM,0.0018494643442718616
172,G3-e004Assembly-epsilon-p5,4.1724129818859576e-05
173,BC-Fecal,5.536286878547445e-05
174,e004-inoculumn-fecal-BE,5.9990058790257615e-05
175,BA-Fecal,0.0033846733568946292
176,e003-inoculumn-fecal-AF,0.014637511904685417
177,A11-e003Coalescence-mBHI-p3,0.01567441485130633
178,A4-e003Coalescence-Inoculumn-mGAM,0.00031351649272652084
179,B4-e003Coalescence-mBHI-p3,0.00047524156663621587
180,A5-e003Coalescence-Inoculumn-mBHI,0.007450717043586236
181,A9-e003Coalescence-mGAM-p5,0.00011363968190622658
182,C10-e003Coalescence-mGAM-p7,4.4374677590233135e-05
183,A11-e003Coalescence-mGAM-p3,0.0022291337161782034
184,D2-e003Coalescence-mBHI-p3,0.0005634405874445495
185,C5-e003GlycerolRevival-mBHI-p2,0.0059215601967475065
