,sample,diversity
33,A9-e003Coalescence-mBHI-p7,3.1024543234111204e-05
34,B3-e003Coalescence-Inoculumn-mGAM,2.9379969374036744e-05
35,B4-e003Coalescence-Inoculumn-mGAM,3.1967151975392395e-05
36,D9-e003Coalescence-mBHI-p5,3.0925218555984243e-05
37,B9-e003Coalescence-mBHI-p7,2.8399792397517573e-05
38,D9-e003Coalescence-mBHI-p7,3.8058246901987564e-05
39,C9-e003Coalescence-mBHI-p7,3.4993838584849166e-05
40,B8-e003Coalescence-mGAM-p5,3.25461527440475e-05
41,B9-e003Coalescence-mBHI-p3,2.5579281918502988e-05
42,C3-e003Assembly-mBHI-p5,2.9816680658025745e-05
43,C9-e003Coalescence-mGAM-p5,2.7176857458794413e-05
44,B8-e003Coalescence-mGAM-p7,3.0066198695126978e-05
45,B8-e003Coalescence-mBHI-p7,2.80336346110441e-05
46,D3-e003Coalescence-Inoculumn-mGAM,3.213594791405562e-05
47,B11-e003Coalescence-mBHI-p3,3.1590193552051056e-05
48,BA-Fecal,1.0873895434644429e-05
49,A9-e003Coalescence-mGAM-p5,3.0812919184088066e-05
50,F8-e003Coalescence-mBHI-p3_S117,2.4852315117414762e-05
51,F100-e003Coalescence-mGAM-p7_S163,2.1232316576671134e-05
52,F9-e003Coalescence-mBHI-p5_S18,2.0875955074944677e-05
53,E9-e003Coalescence-mBHI-p5_S6,2.2703996293572604e-05
54,F111-e003Coalescence-mGAM-p5_S68,2.1072510873233952e-05
55,H9-e003Coalescence-mGAM-p3_S190,1.6386686969974127e-05
56,F9-e003Coalescence-mGAM-p5_S66,1.8053269889659122e-05
57,E9-e003Coalescence-mBHI-p7_S102,2.0205099483529298e-05
58,F111-e003Coalescence-mGAM-p7_S164,2.457044183074362e-05
59,F8-e003Coalescence-mGAM-p5_S65,2.3884788465818515e-05
60,G9-e003Coalescence-mGAM-p5_S78,2.5092672616975768e-05
61,F9-e003Coalescence-mBHI-p3_S118,3.111721974099905e-05
62,H9-e003Coalescence-mGAM-p5_S90,2.1304807520091517e-05
63,E8-e003Coalescence-mBHI-p7_S101,1.4451974830943311e-05
64,G9-e003Coalescence-mGAM-p7_S174,2.121492201041087e-05
65,F9-e003Coalescence-mGAM-p7_S162,2.6856111126232794e-05
66,F8-e003Coalescence-mGAM-p7_S161,1.8887332701818414e-05
67,H9-e003Coalescence-mGAM-p7_S186,2.720153473922318e-05
68,F100-e003Coalescence-mBHI-p7_S115,1.9120133925915855e-05
69,F100-e003Coalescence-mGAM-p3_S167,2.7801862428229492e-05
70,E9-e003Coalescence-mGAM-p3_S154,2.096233459296831e-05
71,F111-e003Coalescence-mGAM-p3_S168,2.1657290553463264e-05
72,F8-e003Coalescence-mBHI-p7_S113,2.0712310647520397e-05
73,F100-e003Coalescence-mGAM-p5_S67,2.4129756669684106e-05
74,E9-e003Coalescence-mGAM-p5_S54,1.737440836519848e-05
75,G9-e003Coalescence-mBHI-p3_S130,2.0718887228550774e-05
76,H9-e003Coalescence-mBHI-p5_S42,2.23726755056491e-05
77,G9-e003Coalescence-mBHI-p5_S30,2.4062977057366845e-05
78,F111-e003Coalescence-mBHI-p7_S116,2.059149614559705e-05
79,F111-e003Coalescence-mBHI-p3_S120,2.408397326607075e-05
80,G9-e003Coalescence-mGAM-p3_S178,2.0847725036174336e-05
81,H9-e003Coalescence-mBHI-p7_S138,2.08385953780714e-05
82,F111-e003Coalescence-mBHI-p5_S20,2.3110104874413628e-05
83,F8-e003Coalescence-mBHI-p5_S17,2.016919477497548e-05
