,sample,diversity
46,B5-e003Coalescence-Inoculumn-mBHI,3.4548516027962774e-05
47,B5-e003Coalescence-mGAM-p7,3.71704003252115e-05
48,D8-e003Coalescence-mBHI-p5,3.215965633175676e-05
49,B10-e003Coalescence-mBHI-p5,3.285999827768285e-05
50,D5-e003Coalescence-Inoculumn-mGAM,4.001944474197463e-05
51,B3-e004Assembly-mBHI-p5,4.4653427708744494e-05
52,B5-e003Coalescence-mBHI-p3,3.508396668381254e-05
53,C5-e003Coalescence-mGAM-p7,3.60305007670704e-05
54,C5-e003Coalescence-mBHI-inoculumn-redo,4.959283723407931e-05
55,A4-e003Coalescence-mGAM-p5,2.7282570700224228e-05
56,D5-e003Coalescence-mBHI-p5,3.833733244330585e-05
57,D4-e003Coalescence-mGAM-p7,5.182575134237431e-05
58,B9-e003GlycerolRevival-mGAM-p2,3.1904513850619584e-05
59,B2-e003Coalescence-Inoculumn-mGAM,4.7774286968766994e-05
60,C5-e003Coalescence-mBHI-p5,3.054856741361685e-05
61,C5-e003Coalescence-mGAM-p3,3.118780160021775e-05
62,B12-e003Coalescence-mGAM-p3,4.025009481448391e-05
63,A11-e003Coalescence-mBHI-p7,4.054323364837139e-05
64,A3-e003Coalescence-Inoculumn-mGAM,4.790249788715768e-05
65,C3-e003Coalescence-mGAM-p5,2.6340653362727977e-05
66,A9-e003Coalescence-mBHI-p3,2.7956997664472416e-05
67,D3-e003Coalescence-mBHI-p7,4.066296445435667e-05
68,A9-e003Coalescence-mBHI-p5,3.241869022803989e-05
69,D5-e003Coalescence-Inoculumn-mBHI,2.868049478914775e-05
70,C11-e003Coalescence-mGAM-p5,4.143674622327403e-05
71,G4-e004Assembly-epsilon-p3,0.0016291686352454342
72,D9-e003Coalescence-mBHI-p3,5.204190957605077e-05
73,D5-e003Assembly-mBHI-p5,4.209742035081568e-05
74,A5-e003Coalescence-mBHI-p7,3.185010430909161e-05
75,D2-e003Coalescence-mGAM-p5,3.148641164547425e-05
76,B9-e003Assembly-mGAM-p5,4.247629937295798e-05
77,D3-e003Coalescence-mGAM-p3,2.785111589190357e-05
78,D9-e003Coalescence-mGAM-p3,4.197460536375493e-05
79,E2-e004Assembly-mGAM-p7,6.739700937930134e-05
80,D3-e003Coalescence-mGAM-p5,2.8416388754384648e-05
81,A5-e003Coalescence-mBHI-inoculumn-redo,4.3409384009851184e-05
82,B9-e003Coalescence-mGAM-p7,3.66358658257209e-05
83,B11-e003Coalescence-mGAM-p7,2.4257173239486482e-05
84,C3-e003Coalescence-Inoculumn-mGAM,4.2812834970792136e-05
85,B5-e003Coalescence-mBHI-p7,3.130945651815362e-05
86,D4-e003Coalescence-Inoculumn-mBHI,5.594816600216446e-05
87,A4-e003Coalescence-mBHI-p5,3.22456735640351e-05
88,D10-e003Coalescence-mGAM-p7,3.9619247709724485e-05
89,C12-e003Coalescence-mGAM-p3,2.0784060775460473e-05
90,C11-e003Coalescence-mGAM-p3,3.111444004190832e-05
91,B9-e003Coalescence-mBHI-p5,3.1588910938450136e-05
92,F4-e004Assembly-epsilon-p3,0.007965328009889578
93,B10-e003Coalescence-mBHI-p3,3.535698867949061e-05
94,C11-e003Coalescence-mBHI-p5,2.954100660980023e-05
95,C5-e003Assembly-mBHI-p3,3.8452414159873406e-05
96,E3-e004Assembly-mGAM-p5,5.162462095502029e-05
97,E2-e004Assembly-mGAM-p5,0.0004136170920393155
98,D10-e003Coalescence-mGAM-p3,5.06785454105682e-05
99,B10-e003Coalescence-mGAM-p7,3.899765844494294e-05
100,A9-e003Coalescence-mBHI-p7,3.0966069482330264e-05
101,B3-e003Coalescence-Inoculumn-mGAM,3.6330381679042646e-05
102,D11-e003Coalescence-mGAM-p7,3.1995118459069385e-05
103,D5-e003Coalescence-mGAM-p3,2.882751705204158e-05
104,D2-e003Coalescence-Inoculumn-mBHI,4.0598649643803236e-05
105,B4-e003Coalescence-Inoculumn-mGAM,3.346790456315025e-05
106,F4-e004Assembly-epsilon-p7,3.4837743210994794e-05
107,D9-e003Coalescence-mBHI-p5,2.7704715229451583e-05
108,D4-e003Coalescence-mGAM-p3,2.874825044348404e-05
109,B9-e003Coalescence-mBHI-p7,3.9109926099243985e-05
110,D11-e003Assembly-mGAM-p5,4.067837166871056e-05
111,C3-e003Coalescence-mGAM-p7,3.525345273994871e-05
112,B11-e003GlycerolRevival-mGAM-p2,4.4719798101879937e-05
113,D9-e003Coalescence-mBHI-p7,3.429729001622483e-05
114,C5-e003Coalescence-mBHI-p7,3.363147637136549e-05
115,D12-e003Coalescence-mBHI-p3,4.2387848816672555e-05
116,C11-e003Coalescence-mGAM-p7,7.165562073737158e-05
117,D10-e003Coalescence-mBHI-p7,3.768671093448981e-05
118,C9-e003Coalescence-mBHI-p7,3.088412675989479e-05
119,B8-e003Coalescence-mGAM-p5,2.998032253061596e-05
120,C3-e004Assembly-mBHI-p3,0.0001303813865850171
121,C11-e003GlycerolRevival-mGAM-p2,0.000146500044182553
122,A11-e003Coalescence-mBHI-p5,2.8805373388240516e-05
123,A5-e003Coalescence-Inoculumn-mGAM,5.1036324100155056e-05
124,C5-e003Assembly-mBHI-p5,3.1483947193978894e-05
125,B9-e003Coalescence-mBHI-p3,3.2736638735100665e-05
126,B5-e003Coalescence-mGAM-p3,2.5117981495641445e-05
127,A5-e003Coalescence-mBHI-p3,3.2341618272446926e-05
128,A4-e003Coalescence-mBHI-p3,3.248705504845986e-05
129,C9-e003Coalescence-mGAM-p5,3.137498295767971e-05
130,B8-e003Coalescence-mGAM-p7,3.930303368887606e-05
131,D2-e003Coalescence-Inoculumn-mGAM,5.7991083431596004e-05
132,B8-e003Coalescence-mBHI-p7,3.079724549436299e-05
133,B3-e004Assembly-mBHI-p3,6.743863377537891e-05
134,D3-e003Coalescence-Inoculumn-mGAM,8.139250956361988e-05
135,B11-e003Coalescence-mBHI-p3,3.805391160133132e-05
136,C5-e003Coalescence-Inoculumn-mGAM,6.17384295669304e-05
137,G3-e004Assembly-epsilon-p5,0.00014728878714645195
138,A11-e003Coalescence-mBHI-p3,3.1037131130750404e-05
139,B2-e004Assembly-mBHI-p5,0.0010325765021163343
140,B4-e003Coalescence-mBHI-p3,2.8897378044565424e-05
141,A5-e003Coalescence-Inoculumn-mBHI,2.8936945215276107e-05
142,A9-e003Coalescence-mGAM-p5,4.753617676965012e-05
143,A11-e003Coalescence-mGAM-p3,4.2526963512432334e-05
144,D2-e003Coalescence-mBHI-p3,3.516696936730085e-05
