,est,input,est_meds,est_01,reads_vals1,reads_vals0,depth_thetas,trials,sample_infer_full,genome,sample_input,sample_infer,sample_input_full1,sample_input_full2,theta_depth_input
10,4.525249149775304e-05,0.0,0.0,4.525249149775304e-05,13.0,9267.0,5.555555555555555,0,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_5_abundances_trial_000,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
11,4.525249149775304e-05,0.0,0.0,4.525249149775304e-05,13.0,9267.0,5.555555555555555,1,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_5_abundances_trial_001,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
12,9.752291788570315e-05,1e-05,0.0,9.752291788570315e-05,3.0,5127.0,0.4444444444444444,0,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_1_theta_0_abundances_trial_000,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
13,0.00012825445684237527,1e-05,0.0,0.00012825445684237527,4.0,5198.0,0.4444444444444444,1,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_1_theta_0_abundances_trial_001,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
14,4.0974370531232715e-05,1e-05,0.0,4.0974370531232715e-05,2.0,6973.0,0.5555555555555556,0,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_1_theta_1_abundances_trial_000,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
15,0.00010474933484172376,1e-05,0.0,0.00010474933484172376,5.0,6819.0,0.5555555555555556,1,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_1_theta_1_abundances_trial_001,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
16,9.475679090334807e-05,1e-05,0.0,9.475679090334807e-05,6.0,7915.0,0.6666666666666666,0,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_1_theta_2_abundances_trial_000,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
17,6.289308176100629e-05,1e-05,0.0,6.289308176100629e-05,4.0,7950.0,0.6666666666666666,1,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_1_theta_2_abundances_trial_001,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
18,0.00011032656663724624,1e-05,0.0,0.00011032656663724624,10.0,9064.0,1.0,0,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_1_theta_3_abundances_trial_000,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
19,5.508427894678859e-05,1e-05,0.0,5.508427894678859e-05,5.0,9077.0,1.0,1,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_1_theta_3_abundances_trial_001,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
20,0.00010905125408942203,1e-05,0.0,0.00010905125408942203,11.0,9170.0,1.1111111111111112,0,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_1_theta_4_abundances_trial_000,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
21,6.938112040597866e-05,1e-05,0.0,6.938112040597866e-05,7.0,9172.0,1.1111111111111112,1,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_1_theta_4_abundances_trial_001,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
22,4.525249149775304e-05,1e-05,0.0,4.525249149775304e-05,13.0,9267.0,5.555555555555555,0,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_1_theta_5_abundances_trial_000,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
23,4.8738711766221286e-05,1e-05,0.0,4.8738711766221286e-05,14.0,9266.0,5.555555555555555,1,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_1_theta_5_abundances_trial_001,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
24,0.00015747039556563366,0.0001,0.0,0.00015747039556563366,5.0,5292.0,0.4444444444444444,0,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_2_theta_0_abundances_trial_000,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
25,0.0001265022137887413,0.0001,0.0,0.0001265022137887413,4.0,5270.0,0.4444444444444444,1,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_2_theta_0_abundances_trial_001,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
26,0.00016691355964030126,0.0001,0.0,0.00016691355964030126,8.0,6847.0,0.5555555555555556,0,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_2_theta_1_abundances_trial_000,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
27,0.0003313589860415027,0.0001,0.0,0.0003313589860415027,16.0,6898.0,0.5555555555555556,1,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_2_theta_1_abundances_trial_001,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
28,0.00033160687215765536,0.0001,0.0,0.00033160687215765536,21.0,7916.0,0.6666666666666666,0,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_2_theta_2_abundances_trial_000,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
29,0.00012645422357106728,0.0001,0.0,0.00012645422357106728,8.0,7908.0,0.6666666666666666,1,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_2_theta_2_abundances_trial_001,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
30,0.00026533996683250415,0.0001,0.0,0.00026533996683250415,24.0,9045.0,1.0,0,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_2_theta_3_abundances_trial_000,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
31,0.0002095511194441381,0.0001,0.0,0.0002095511194441381,19.0,9067.0,1.0,1,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_2_theta_3_abundances_trial_001,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
32,9.909427829637116e-05,0.0001,0.0,9.909427829637116e-05,10.0,9174.0,1.1111111111111112,0,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_2_theta_4_abundances_trial_000,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
33,0.00017825311942959,0.0001,0.0,0.00017825311942959,18.0,9180.0,1.1111111111111112,1,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_2_theta_4_abundances_trial_001,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
34,0.00020994509935651828,0.0001,0.0,0.00020994509935651828,60.0,9219.0,5.555555555555555,0,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_2_theta_5_abundances_trial_000,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
35,0.0001852907141383807,0.0001,0.0,0.0001852907141383807,53.0,9227.0,5.555555555555555,1,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_2_theta_5_abundances_trial_001,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
36,0.001302331491010736,0.001,0.0,0.001302331491010736,41.0,5247.0,0.4444444444444444,0,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_3_theta_0_abundances_trial_000,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
37,0.0008620689655172414,0.001,0.0,0.0008620689655172414,27.0,5220.0,0.4444444444444444,1,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_3_theta_0_abundances_trial_001,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
38,0.0008668015024559376,0.001,0.0,0.0008668015024559376,42.0,6922.0,0.5555555555555556,0,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_3_theta_1_abundances_trial_000,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
39,0.0012064231633247358,0.001,0.0,0.0012064231633247358,58.0,6868.0,0.5555555555555556,1,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_3_theta_1_abundances_trial_001,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
40,0.001026272577996716,0.001,0.0,0.001026272577996716,65.0,7917.0,0.6666666666666666,0,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_3_theta_2_abundances_trial_000,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
41,0.0007449911235100177,0.001,0.0,0.0007449911235100177,47.0,7886.0,0.6666666666666666,1,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_3_theta_2_abundances_trial_001,GUT_GENOME000472,G8-e003Coalescence-mBHI-p7_S125,A10-e003Coalescence-mBHI-p7,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_11_theta_0_abundances_trial_000,GUT_GENOME000472_G8-e003Coalescence-mBHI-p7_S125_annotated_abundance_GUT_GENOME000472_strain_0_theta_0_abundances_trial_000,0.4444444444444444
