genome_id,genome_name,rep_genome,length,contigs,species_id
359.11,Agrobacterium rhizogenes CF262,1,6662905,16,Agrobacterium_rhizogenes_57109
1443901.3,Rhodococcus fascians LMG 3602,1,5364048,25,Rhodococcus_fascians_57101
546367.3,Hafnia paralvei GTA-HAF03,1,4998224,47,Enterobacteriaceae_bacterium_58100
1502852.3,Massilia sp. LC238,1,5799570,83,Massilia_alkalitolerans_58103
1205750.3,Pseudomonas fluorescens BRIP34879,1,5466622,170,Pseudomonas_poae_54483
672.95,Vibrio vulnificus 99-796 DP-E7,1,4936028,143,Vibrio_vulnificus_58105
1214218.3,Streptococcus suis YS74,1,2440961,114,Streptococcus_suis_58107
69395.6,Caulobacter henricii,1,5907400,57,Caulobacter_henricii_54487
1238.86,Piscirickettsia salmonis A1-15972,1,3138697,360,Piscirickettsia_salmonis_58108
936155.3,Helicobacter felis ATCC 49179,1,1654761,0,Helicobacter_felis_62579
936140.3,Lactobacillus farciminis KCTC 3681,1,2465753,33,Lactobacillus_farciminis_62578
935942.4,Desulfonatronum lacustre DSM 10312,1,3761151,4,Desulfonatronum_lacustre_62575
935866.3,Nocardioides sp. J54,1,4752386,79,Nocardioides_sp_62574
936136.4,Rhizobium leguminosarum bv. viciae 248,1,7288508,7,Rhizobium_leguminosarum_62577
935948.5,Caldanaerobius polysaccharolyticus DSM 13641,1,2499860,3,Caldanaerobius_polysaccharolyticus_62576
935860.3,Bordetella petrii J49,1,4199886,66,Bordetella_petrii_62571
935852.3,Pseudoxanthomonas sp. J35,1,3229203,31,Pseudoxanthomonas_sp_62570
935863.3,Luteimonas sp. J29,1,3398082,17,Luteimonas_sp_62573
935861.3,Bordetella petrii J51,1,5038241,30,Bordetella_petrii_62572
1489678.3,Deinococcus sp. RL,1,2792070,62,Deinococcus_sp_60713
1488328.3,Pseudomonas sp. Ant30-3,1,6140160,266,Pseudomonas_sp_60712
1487956.3,Corynebacterium sp. ATCC 6931,1,2471920,1,Corynebacterium_sp_60711
1487953.3,Leptolyngbya sp. JSC-1,1,7866820,2,Leptolyngbya_sp_60710
1492922.3,Gammaproteobacteria bacterium MFB021,1,4436200,136,Gammaproteobacteria_bacterium_60717
1492738.3,Flavobacterium sp. EM1321,1,3792640,56,Flavobacterium_sp_60716
1492737.3,Flavobacterium sp. EM1308,1,4321990,215,Flavobacterium_sp_60715
1492281.3,alpha proteobacterium Q-1,1,3085730,109,Alpha_proteobacterium_60714
1495045.3,Thermopetrobacter sp. TC1,1,2608920,19,Thermopetrobacter_sp_60719
1494608.3,Arthrobacter sp. PAMC25486,1,4593579,1,Arthrobacter_sp_60718
1339230.3,Plesiomonas sp. ZOR0011,1,3836772,152,Plesiomonas_shigelloides_57360
582.13,Morganella morganii 340,1,3673115,93,Morganella_morganii_57363
1408428.3,Bilophila wadsworthia ATCC 49260,1,4630440,198,Bilophila_wadsworthia_57364
1464081.3,Streptomyces graminis,1,7867600,334,Streptomyces_albus_53866
1236544.3,Shewanella algae JCM 21037,1,4827690,108,Shewanella_haliotis_57366
1747.46,Propionibacterium acnes,1,2497950,55,Propionibacterium_acnes_57367
69974.5,Mesorhizobium plurifarium,1,7234236,67,Mesorhizobium_plurifarium_57369
349519.1,Leuconostoc citreum KM20,1,1896614,0,Leuconostoc_citreum_54667
1892.4,Streptomyces anulatus,1,8402690,178,Streptomyces_anulatus_34866
190650.5,Caulobacter crescentus CB15,1,4016947,0,Caulobacter_crescentus_34861
1896.5,Streptomyces bikiniensis,1,7391010,155,Streptomyces_bikiniensis_34863
629269.3,Pseudomonas syringae pv. atrofaciens str. DSM 50255,1,5608805,365,Pseudomonas_syringae_58106
1158763.3,Thioalkalivibrio sp. ALJ20,1,2965357,8,Thioalkalivibrio_sp_44152
685778.3,Sphingomonas sp. PR090111-T3T-6A,1,3905416,24,Sphingomonas_sp_62124
1095739.3,Streptococcus oralis SK10,1,1937022,38,Streptococcus_oralis_58559
1444067.3,Escherichia coli 2-156-04_S1_C2,1,5677720,47,Raoultella_planticola_57814
167555.6,Prochlorococcus marinus str. NATL1A,1,1864731,0,Prochlorococcus_marinus_57812
1471517.3,Prochlorococcus sp. scB245a_519O21,1,1264470,205,Prochlorococcus_sp_57810
60481.13,Shewanella sp. MR-7,1,4799109,0,Shewanella_sp_57811
992108.3,Helicobacter pylori Hp P-15b,1,1658647,7,Helicobacter_pylori_57819
1195246.3,Alishewanella agri BL06,1,3484800,26,Alishewanella_agri_59418
686831.3,Chromobacterium piscinae ND17,1,4089562,223,Chromobacterium_piscinae_62128
1193181.3,Tetrasphaera elongata Lp2,1,3152661,170,Tetrasphaera_elongata_59414
1193729.4,Candidatus Endolissoclinum patella L2,1,1481191,0,Endolissoclinum_patella_59415
1194165.3,Microbacterium yannicii PS01,1,3946942,66,Microbacterium_yannicii_59416
688246.3,Prevotella multisaccharivorax DSM 17128,1,3387544,25,Prevotella_multisaccharivorax_62129
1192868.3,Pseudaminobacter salicylatoxidans KCT001,1,4601228,44,Pseudaminobacter_salicylatoxidans_59410
1193011.3,Leptospira fainei serovar Hurstbridge str. BUT 6,1,4309901,43,Leptospira_fainei_59411
860575.3,Cyanothece sp. ATCC 51472,1,5422118,42,Cyanothece_sp_34394
1193119.3,Alkalibacillus haloalkaliphilus C5,1,2883372,286,Alkalibacillus_haloalkaliphilus_59413
548476.7,Corynebacterium aurimucosum ATCC 700975 (Prj:31451),1,2714663,89,Corynebacterium_aurimucosum_34136
883114.3,Helcococcus kunzii ATCC 51366,1,2083191,39,Helcococcus_kunzii_62427
1005941.3,Planococcus halocryophilus Or1,1,3419968,31,Planococcus_halocryophilus_58321
397287.3,Lachnospiraceae bacterium 28-4,1,4222623,34,Lachnospiraceae_bacterium_61439
397278.3,Marmoricola aequoreus,1,4163500,43,Marmoricola_aequoreus_61438
290315.5,Chlorobium limicola DSM 245,1,2763181,0,Chlorobium_limicola_61129
28896.7,Thermoanaerobacterium saccharolyticum,1,2833210,101,Thermoanaerobacterium_saccharolyticum_61128
395961.9,Cyanothece sp. PCC 7425,1,5786110,0,Cyanothece_sp_61431
285514.3,Streptomyces xylophagus,1,11386800,211,Streptomyces_xylophagus_61122
285.28,Comamonas testosteroni JL40,1,5952523,129,Comamonas_testosteroni_61121
28447.4,Clavibacter michiganensis CF11,1,3118634,57,Clavibacter_michiganensis_61120
288705.4,Renibacterium salmoninarum ATCC 33209,1,3155250,0,Renibacterium_salmoninarum_61127
288000.8,Bradyrhizobium sp. BTAi1,1,8493513,0,Bradyrhizobium_sp_61126
287986.3,Amycolatopsis rifamycinica,1,9202420,88,Amycolatopsis_rifamycinica_61125
287752.3,Aurantimonas manganoxydans SI85-9A1,1,4285343,1,Aurantimonas_manganoxydans_61124
888066.3,Enterococcus casseliflavus ATCC 12755,1,3592294,10,Enterococcus_faecalis_55915
959.3,Bdellovibrio bacteriovorus,1,3830430,1,Bdellovibrio_bacteriovorus_55420
1345598.3,Helicobacter pylori SA216C,1,1616013,130,Helicobacter_pylori_56197
858619.3,Corynebacterium variabile DSM 44702,1,3274582,90,Corynebacterium_variabile_62340
1284679.3,Actinomyces urogenitalis S6-C4,1,2713444,65,Actinomyces_urogenitalis_53864
1437609.3,Bifidobacterium callitrichos DSM 23973,1,2887310,33,Bifidobacterium_callitrichos_60524
1437610.3,Bifidobacterium reuteri DSM 23975,1,2847570,28,Bifidobacterium_reuteri_60525
1437824.5,Castellaniella defragrans 65Phen,1,3952820,1,Castellaniella_defragrans_60526
1439318.3,Citrobacter freundii MGH 56,1,5829090,18,Citrobacter_freundii_60527
702437.3,Selenomonas noxia F0398,1,2100857,21,Selenomonas_noxia_56778
1410663.3,Megasphaera elsdenii T81,1,2504620,36,Megasphaera_elsdenii_56779
1437607.3,Bifidobacterium saguini DSM 23967,1,2787040,33,Bifidobacterium_saguini_60522
1437608.3,Bifidobacterium biavatii DSM 23969,1,3252150,56,Bifidobacterium_biavatii_60523
1117316.3,Pseudoalteromonas marina mano4,1,4173725,26,Pseudoalteromonas_marina_56774
1400137.3,Citrobacter freundii UCI 32,1,4940985,14,Citrobacter_freundii_56776
1397695.3,Exiguobacterium undae 190-11,1,3208510,4,Exiguobacterium_undae_56994
913848.3,Lactobacillus coryniformis subsp. coryniformis KCTC 3167,1,2720633,252,Lactobacillus_coryniformis_56771
1436302.3,Edwardsiella tarda ET081126R,1,4238116,102,Edwardsiella_tarda_52435
1084233.3,Yersinia pestis biovar Orientalis str. AS200901434,1,4562652,231,Yersinia_pestis_56773
655813.4,Streptococcus oralis ATCC 35037 (Prj:53033),1,1884712,25,Streptococcus_oralis_46145
1031710.3,Oligotropha carboxidovorans OM4,1,3839771,0,Oligotropha_carboxidovorans_45140
1121101.3,Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988,1,5309166,20,Bacteroides_salyersiae_54873
1228997.3,Riemerella anatipestifer RA-CH-1,1,2309519,0,Riemerella_anatipestifer_53476
1639.536,Listeria monocytogenes BHU1,1,2944481,13,Listeria_monocytogenes_53478
1288484.3,Deinococcus wulumuqiensis R12,1,3361397,193,Deinococcus_wulumuqiensis_42861
908337.3,Eremococcus coleocola ACS-139-V-Col8,1,1768209,18,Eremococcus_coleocola_54297
871968.4,Desulfitobacterium metallireducens DSM 15288,1,3113600,33,Desulfitobacterium_metallireducens_62386
872328.3,Lactobacillus hominis CRBIP 24.179,1,1921951,33,Lactobacillus_hominis_62387
1121124.3,Brevundimonas bacteroides DSM 4726,1,3220540,15,Brevundimonas_bacteroides_58738
871963.5,Desulfitobacterium dichloroeliminans LMG P-21439,1,3539975,48,Desulfitobacterium_dichloroeliminans_62385
870478.3,Burkholderia sp. MR1,1,6019671,58,Burkholderia_sp_62382
870968.3,Vibrio ichthyoenteri ATCC 700023,1,4589741,245,Vibrio_ichthyoenteri_62383
869212.3,Turneriella parva DSM 21527,1,4409302,0,Turneriella_parva_62380
870187.4,Thiothrix nivea DSM 5205,1,4686691,13,Thiothrix_nivea_62381
1121106.3,Belnapia moabensis DSM 16746,1,6727090,282,Belnapia_moabensis_58732
1121116.3,Brachymonas chironomi DSM 19884,1,2491977,32,Brachymonas_chironomi_58733
1121104.3,Balneola vulgaris DSM 17893,1,2857749,18,Balneola_vulgaris_58730
1121105.4,Bavariicoccus seileri DSM 19936,1,2232586,102,Bavariicoccus_seileri_58731
1121122.3,Brevibacterium album DSM 18261,1,4087471,13,Brevibacterium_album_58736
1121123.3,Brevundimonas aveniformis DSM 17977,1,2577573,7,Brevundimonas_aveniformis_58737
1121118.3,Brackiella oedipodis DSM 13743,1,1922100,9,Brackiella_oedipodis_58734
873449.3,Streptococcus criceti HS-6,1,2413602,16,Streptococcus_criceti_62389
555.15,Pectobacterium carotovorum subsp. carotovorum,1,4764920,55,Pectobacterium_carotovorum_61794
555500.3,Galbibacter sp. ck-I2-15,1,3561561,68,Galbibacter_sp_61795
555778.5,Halothiobacillus neapolitanus c2,1,2582886,0,Halothiobacillus_neapolitanus_61796
555779.3,Desulfonatronospira thiodismutans ASO3-1,1,3971306,53,Desulfonatronospira_thiodismutans_61797
554.6,Pectobacterium carotovorum M022,1,4151564,105,Pectobacterium_carotovorum_61790
555079.3,Thermosediminibacter oceani DSM 16646,1,2280035,0,Thermosediminibacter_oceani_61791
1256996.3,Klebsiella oxytoca KA-2,1,5902045,63,Klebsiella_oxytoca_54123
550984.5,Halomonas sp. HAL1,1,4340049,84,Halomonas_sp_61771
555088.4,Dethiobacter alkaliphilus AHT 1,1,3114464,33,Dethiobacter_alkaliphilus_61792
66891.3,Streptomyces fulvoviridis,1,7398510,67,Kitasatospora_papulosa_54124
1071073.3,Bacillus sp. NSP22.2,1,3966107,287,Sediminibacillus_halophilus_54129
555.15,Pectobacterium carotovorum subsp. carotovorum,1,4764920,55,Pectobacterium_carotovorum_61794
653733.4,Desulfurispirillum indicum S5,1,2928377,0,Desulfurispirillum_indicum_62038
65393.13,Cyanothece sp. PCC 7424,1,6554169,0,Cyanothece_sp_62039
652017.6,Nesterenkonia sp. AN1,1,3038690,41,Nesterenkonia_sp_62034
652103.6,Rhodopseudomonas palustris DX-1,1,5404117,0,Rhodopseudomonas_palustris_62035
652.4,Aeromonas schubertii CECT 4240,1,4126255,111,Aeromonas_schubertii_62036
653045.3,Streptomyces violaceusniger Tu 4113,1,10955553,213,Streptomyces_violaceusniger_62037
649831.3,Actinoplanes sp. N902-109,1,9228054,0,Actinoplanes_sp_62030
65093.3,Halothece sp. PCC 7418,1,4179170,0,Halothece_sp_62031
651182.5,Desulfobacula toluolica Tol2,1,5197905,0,Desulfobacula_toluolica_62032
651822.3,Synergistetes bacterium SGP1,1,2728333,0,Synergistetes_bacterium_62033
1123269.5,Sphingomonas sanxanigenens DSM 19645 = NX02,1,6205897,0,Sphingomonas_sanxanigenens_59065
1123268.4,Sphingomonas jaspsi DSM 18422,1,2547846,2,Sphingomonas_jaspsi_59064
1123274.3,Spirochaeta bajacaliforniensis DSM 16054,1,4573753,79,Spirochaeta_bajacaliforniensis_59067
1123270.3,Sphingopyxis baekryungensis DSM 16222,1,3068208,10,Sphingopyxis_baekryungensis_59066
1123262.3,Solirubrobacter soli DSM 22325,1,9310560,58,Solirubrobacter_soli_59061
1123261.3,Solimonas soli DSM 21787,1,4178651,38,Solimonas_soli_59060
1123267.3,Sphingomonas astaxanthinifaciens DSM 22298,1,2533030,3,Sphingomonas_astaxanthinifaciens_59063
1123265.3,Sphingobacterium thalpophilum DSM 11723,1,5904340,31,Sphingobacterium_thalpophilum_59062
478749.5,Marvinbryantia formatexigens DSM 14469,1,4545606,54,Marvinbryantia_formatexigens_61608
478801.5,Kytococcus sedentarius DSM 20547,1,2785024,0,Kytococcus_sedentarius_61609
1123276.3,Spirosoma luteum DSM 19990,1,6600776,67,Spirosoma_luteum_59069
1123275.4,Spirochaeta cellobiosiphila DSM 17781,1,3939664,34,Spirochaeta_cellobiosiphila_59068
435838.3,Staphylococcus caprae C87,1,2464923,10,Staphylococcus_caprae_50972
362787.3,Candidatus Protochlamydia amoebophila EI2,1,2397675,178,Protochlamydia_amoebophila_56560
260398.3,Exiguobacterium sp. GIC31,1,2974640,2,Exiguobacterium_sp_56562
1095659.3,Vibrio cholerae O1 str. 87395,1,3837896,150,Vibrio_cholerae_56566
1049765.3,Leptospira borgpetersenii serovar Javanica str. L0864,1,3834769,141,Leptospira_borgpetersenii_56569
1869.4,Actinoplanes utahensis NRRL 12052,1,9489843,141,Actinoplanes_utahensis_60959
186490.3,Candidatus Baumannia cicadellinicola,1,759425,1,Baumannia_cicadellinicola_60958
182217.3,Helicobacter cetorum MIT 00-7128,1,1960111,0,Helicobacter_cetorum_60955
180281.4,Cyanobium sp. PCC 7001,1,2832412,1,Cyanobium_sp_60954
183763.4,Streptomonospora alba YIM 90003,1,5914311,111,Streptomonospora_alba_60957
1828.9,Rhodococcus fascians A22b,1,5905165,67,Rhodococcus_fascians_60956
178901.1,Acetobacter malorum,1,3513430,76,Acetobacter_malorum_60951
178606.4,Leptospirillum ferriphilum,1,2405880,18,Leptospirillum_ferriphilum_60950
1802.5,Mycobacterium farcinogenes,1,6139890,5,Mycobacterium_farcinogenes_60953
179408.3,Oscillatoria nigro-viridis PCC 7112,1,7964445,0,Oscillatoria_nigro-viridis_60952
1121103.3,Balneatrix alpica DSM 16621,1,3653920,14,Balneatrix_alpica_58729
1121093.3,Bacillus panaciterrae DSM 19096,1,5400004,205,Bacillus_panaciterrae_58728
1073999.4,Cronobacter condimenti 1330,1,4456592,126,Cronobacter_condimenti_58490
1007104.3,Sphingomonas sp. S17,1,4262194,60,Sphingomonas_paucimobilis_49128
1121090.3,Bacillus fordii DSM 16014,1,4504938,53,Bacillus_fordii_58725
1121121.3,Brevibacillus laterosporus DSM 25,1,5268720,69,Brevibacillus_laterosporus_58735
1121087.3,Bacillus chagannorensis DSM 18086,1,3425716,42,Bacillus_chagannorensis_58724
879301.3,Lactobacillus iners LEAF 2053A-b,1,1362693,33,Lactobacillus_iners_56384
1211775.3,Lactobacillus equicursoris CIP 110162,1,2133021,216,Lactobacillus_equicursoris_56389
1120917.3,Acaricomes phytoseiuli DSM 14247,1,2419519,64,Acaricomes_phytoseiuli_58656
1056820.3,Teredinibacter turnerae T7902,1,5378154,73,Teredinibacter_turnerae_57162
1236519.3,Porphyromonas macacae JCM 13914,1,2199930,44,Porphyromonas_macacae_57163
1348582.3,Cellulophaga baltica 4,1,4608642,40,Cellulophaga_baltica_57166
935554.3,Rhizobium leguminosarum bv. viciae WSM1481,1,7555578,6,Rhizobium_leguminosarum_58129
222.11,Achromobacter undefined 6241_spades_final,1,6686778,91,Achromobacter_undefined_58128
682147.3,Gardnerella vaginalis AMD,1,1576458,26,Gardnerella_vaginalis_58127
1095733.3,Streptococcus parasanguinis F0449,1,2072693,127,Streptococcus_parasanguinis_58126
1410659.3,Kandleria vitulina WCE2011,1,2036150,41,Kandleria_vitulina_54464
59922.8,Prochlorococcus marinus str. MIT 9303,1,2682675,0,Prochlorococcus_marinus_58124
511.6,Alcaligenes faecalis MOR02,1,4402705,23,Alcaligenes_faecalis_58122
1121333.3,[Clostridium] saccharogumia DSM 17460,1,3143440,133,Clostridiales_bacterium_58120
933267.3,Neisseria sicca DS1,1,2388545,141,Neisseria_sicca_62559
933266.3,Neisseria sicca 4320,1,2500508,122,Neisseria_sicca_62558
93218.7,Pandoraea apista TF81F4,1,5554557,1,Pandoraea_apista_62553
932044.3,actinobacterium SCGC AAA278-O22,1,1129987,31,Actinobacterium_SCGC_62552
931627.3,Mycobacterium rhodesiae JS60,1,7278179,28,Mycobacterium_rhodesiae_62551
931626.3,Acetobacterium woodii DSM 1030,1,4044777,0,Acetobacterium_woodii_62550
933115.3,Planococcus donghaensis MPA1U2,1,3294940,56,Planococcus_donghaensis_62557
93222.6,Pandoraea sputorum DSM 21091,1,5751958,1,Pandoraea_sputorum_62556
93221.4,Pandoraea pulmonicola DSM 16583,1,5867621,1,Pandoraea_pulmonicola_62555
932213.3,Serratia sp. M24T3,1,5237787,88,Serratia_sp_62554
1506583.3,Flavobacterium sp. Fl,1,5284060,21,Flavobacterium_sp_60779
1506582.3,Pseudomonas sp. 11/12A,1,6778451,2,Pseudomonas_sp_60778
150396.3,Pseudomonas sp. MT-1,1,4861258,1,Pseudomonas_sp_60771
1503925.3,Pedobacter sp. NL19,1,5988187,201,Pedobacter_sp_60770
1504981.3,Halomonas sp. KO116,1,5095680,80,Halomonas_sp_60773
1504823.3,bacterium LF-3,1,2931140,13,Guyana_massiliensis_60772
1505932.3,Mesorhizobium sp. ORS3324,1,6564160,242,Mesorhizobium_sp_60775
1505605.3,Hymenobacter sp. IS2118,1,5262420,198,Hymenobacter_sp_60774
1505946.3,Mesorhizobium sp. SOD10,1,6509277,61,Mesorhizobium_sp_60777
1505933.3,Mesorhizobium sp. ORS3359,1,6869171,214,Mesorhizobium_sp_60776
358681.3,Brevibacillus brevis NBRC 100599,1,6296436,0,Brevibacillus_brevis_57389
29306.3,Streptomyces griseoluteus,1,8103280,190,Streptomyces_griseoluteus_57386
626418.3,Burkholderia glumae BGR1,1,7284683,0,Burkholderia_glumae_53803
1075090.3,Gordonia amarae NBRC 15530,1,5289510,70,Gordonia_amarae_58494
28188.7,Capnocytophaga canimorsus Cc11,1,2444822,249,Capnocytophaga_canimorsus_57380
1443126.3,Clostridium botulinum C/D str. It1,1,2499710,77,Clostridium_novyi_57381
1035308.3,Dehalobacter sp. FTH1,1,6328279,32,Dehalobacter_sp_58389
1035197.3,Prevotella sp. oral taxon 473 str. F0040,1,2539914,73,Prevotella_sp_58388
1035188.3,Haemophilus pittmaniae HK 85,1,2182608,26,Haemophilus_pittmaniae_58383
1035187.4,Streptococcus mitis SK569,1,1967004,46,Streptococcus_mitis_58382
1035185.3,Streptococcus parasanguinis SK236,1,1985261,15,Streptococcus_parasanguinis_58381
28038.1,Lactobacillus curvatus NRIC0822,1,1944912,144,Lactobacillus_curvatus_54601
1035195.3,Corynebacterium durum F0235,1,2797770,28,Corynebacterium_durum_58387
1035193.3,Capnocytophaga sp. oral taxon 326 str. F0382,1,3184965,202,Capnocytophaga_sp_58386
1035191.3,Brevundimonas diminuta 470-4,1,3318166,148,Brevundimonas_diminuta_58385
1035189.4,Streptococcus infantis SK970,1,1945201,8,Streptococcus_infantis_58384
1305838.3,Streptomyces sp. KhCrAH-40,1,8259677,78,Streptomyces_sp_48298
1227351.4,Paenibacillus sp. FSL H8-457,1,7066698,39,Paenibacillus_sp_56934
405948.14,Saccharopolyspora erythraea NRRL 2338 (Prj:17885),1,8051851,202,Saccharopolyspora_erythraea_48523
1074073.3,Streptococcus sobrinus TCI-349,1,1981854,425,Streptococcus_sobrinus_57517
879212.3,Desulfobacter postgatei 2ac9,1,3989957,99,Desulfobacter_postgatei_62401
469605.7,Fusobacterium gonidiaformans 3-1-5R,1,1835040,88,Fusobacterium_gonidiaformans_57045
1232428.4,Megasphaera sp. NP3,1,2633777,110,Megasphaera_sp_59658
1232429.3,Nesterenkonia sp. NP1,1,2631846,172,Nesterenkonia_sp_59659
1232410.3,Desulfuromonas sp. TF,1,4390435,156,Desulfuromonas_sp_59656
1232427.4,Corynebacterium sp. GD7,1,2231796,42,Corynebacterium_sp_59657
1231719.3,Helicobacter pylori A45,1,1640763,29,Helicobacter_pylori_59654
123214.3,Persephonella marina EX-H1,1,1983966,0,Persephonella_marina_59655
1231391.4,Pusillimonas noertemannii BS8,1,3893953,88,Pusillimonas_noertemannii_59652
1231392.3,Oceaniovalibus guishaninsula JLT2003,1,2880189,49,Oceaniovalibus_guishaninsula_59653
1231377.3,Lactococcus garvieae DCC43,1,2234243,55,Lactococcus_garvieae_59650
1231390.3,Pseudomonas fluorescens BS2,1,6104577,86,Pseudomonas_fluorescens_59651
1079454.4,Rhizobium leguminosarum bv. viciae Ps8,1,7549834,67,Rhizobium_leguminosarum_57834
862517.3,Peptoniphilus duerdenii ATCC BAA-1640,1,2114199,7,Peptoniphilus_duerdenii_57835
1229514.3,Ralstonia sp. GA3-3,1,6760702,60,Ralstonia_eutropha_57837
92824.15,Xanthomonas campestris pv. cannabis NCPPB 2877,1,4756730,257,Xanthomonas_campestris_57830
1122993.3,Prevotella veroralis DSM 19559,1,2840995,29,Prevotella_veroralis_57831
76636.4,Mycetocola saprophilus,1,3453410,27,Mycetocola_saprophilus_33637
1196034.3,Klebsiella sp. 10982,1,6076598,213,Klebsiella_sp_59419
1182571.5,Deinococcus swuensis DY59,1,3531443,1,Deinococcus_swuensis_59384
1183438.3,Gloeobacter kilaueensis JS1,1,4724791,0,Gloeobacter_kilaueensis_59385
1184267.3,Bdellovibrio exovorus JSS,1,2657893,0,Bdellovibrio_exovorus_59386
1184607.3,Austwickia chelonae NBRC 105200,1,3448882,28,Austwickia_chelonae_59387
118163.3,Pleurocapsa sp. PCC 7327,1,4986817,0,Pleurocapsa_sp_59380
118166.3,Nodosilinea nodulosa PCC 7104,1,6885283,62,Nodosilinea_nodulosa_59381
118168.3,Coleofasciculus chthonoplastes PCC 7420,1,8676166,55,Coleofasciculus_chthonoplastes_59382
118173.3,Pseudanabaena sp. PCC 6802,1,5619683,28,Pseudanabaena_sp_59383
1184609.3,Kineosphaera limosa NBRC 100340,1,4759969,153,Kineosphaera_limosa_59388
1185652.3,Sinorhizobium fredii USDA 257,1,7029303,0,Sinorhizobium_fredii_59389
1206741.4,Nocardia concava NBRC 100430,1,8907349,171,Nocardia_concava_59478
1206742.4,Nocardia vinacea NBRC 16497,1,10104829,333,Nocardia_vinacea_59479
1206734.4,Nocardia paucivorans NBRC 100373,1,5965134,79,Nocardia_paucivorans_59472
61435.4,Dehalococcoides mccartyi,1,1428740,5,Dehalococcoides_mccartyi_54897
1206731.4,Nocardia jiangxiensis NBRC 101359,1,10424383,129,Nocardia_jiangxiensis_59470
1206733.4,Nocardia niigatensis NBRC 100131,1,8203268,71,Nocardia_niigatensis_59471
1206739.4,Nocardia testacea NBRC 100365,1,7237632,227,Nocardia_testacea_59476
443255.19,Streptomyces clavuligerus ATCC 27064 (Prj:64411),1,9143376,5,Streptomyces_clavuligerus_34390
1206736.4,Nocardia tenerifensis NBRC 101015,1,9664487,549,Nocardia_tenerifensis_59474
1206737.4,Nocardia pneumoniae NBRC 100136,1,7554577,85,Nocardia_pneumoniae_59475
1194972.3,Mycobacterium vaccae ATCC 25954,1,6151876,151,Mycobacterium_vaccae_59417
1118054.3,Brevibacillus sp. phR,1,4948522,129,Brevibacillus_sp_58644
1121921.3,Gilvimarinus chinensis DSM 19667,1,4065928,24,Gilvimarinus_chinensis_58861
1193095.6,Lactobacillus hokkaidonensis LOOC260,1,2400586,3,Lactobacillus_hokkaidonensis_59412
931276.5,Clostridium saccharoperbutylacetonicum N1-4(HMT),1,6666445,0,Clostridium_saccharoperbutylacetonicum_33466
867900.3,Cellulophaga lytica DSM 7489,1,3765936,0,Cellulophaga_lytica_55158
1049981.3,Leptospira santarosai str. HAI1349,1,3847711,112,Leptospira_santarosai_55151
292459.5,Symbiobacterium thermophilum IAM 14863,1,3566135,0,Symbiobacterium_thermophilum_61141
292415.6,Thiobacillus denitrificans ATCC 25259,1,2909809,0,Thiobacillus_denitrificans_61140
292564.3,Cyanobium gracile PCC 6307,1,3342364,0,Cyanobium_gracile_61143
292563.3,Cyanobacterium stanieri PCC 7202,1,3163381,0,Cyanobacterium_stanieri_61142
29354.3,[Clostridium] celerecrescens,1,5038010,92,Clostridium_celerecrescens_61145
292805.6,Wolbachia endosymbiont strain TRS of Brugia malayi,1,1080084,0,Wolbachia_endosymbiont_61144
29447.3,Xanthomonas albilineans,1,3768695,0,Xanthomonas_albilineans_61147
293826.6,Alkaliphilus metalliredigens QYMF,1,4929566,0,Alkaliphilus_metalliredigens_61146
294.77,Pseudomonas fluorescens PA3G8,1,6348900,53,Pseudomonas_fluorescens_61149
294.76,Pseudomonas fluorescens SRM1,1,6352984,1,Pseudomonas_fluorescens_61148
391626.6,Octadecabacter antarcticus 307,1,4907560,17,Octadecabacter_antarcticus_61419
391625.5,Plesiocystis pacifica SIR-1,1,10573165,227,Plesiocystis_pacifica_61418
1443993.3,Herbaspirillum sp. RV1423,1,6189097,93,Herbaspirillum_sp_60542
1444310.4,Bacillus flexus T6186-2,1,4254250,206,Bacillus_flexus_60543
1443891.3,Rhodococcus fascians 05-339-1,1,5725936,21,Rhodococcus_fascians_60540
1185714.3,Xanthomonas axonopodis pv. manihotis str. UG45,1,4976122,316,Xanthomonas_axonopodis_56719
1444711.3,Chlamydia sp. 'Diamant',1,2956130,5,Chlamydia_sp_60546
1444712.3,Chlamydia sp. 'Rubis',1,2821221,5,Chlamydia_sp_60547
1444314.3,Paenibacillus ehimensis A2,1,7650250,180,Paenibacillus_ehimensis_60544
1444315.4,Lysobacter capsici AZ78,1,6315470,141,Lysobacter_capsici_60545
698966.3,Corynebacterium diphtheriae 241,1,2426551,0,Corynebacterium_diphtheriae_56713
1352.382,Enterococcus faecium UC7266,1,2805855,541,Enterococcus_faecium_56710
1444770.3,Xylella fastidiosa PLS229,1,2720613,74,Xylella_fastidiosa_60549
1291322.3,Leptospira interrogans serovar Copenhageni str. Fiocruz LV3992,1,4474815,105,Leptospira_interrogans_46161
1478175.3,Neochlamydia sp. EPS4,1,2530677,112,Neochlamydia_sp_57445
1155715.3,Streptomyces sp. CcalMP-8W,1,7805410,37,Streptomyces_sp_57441
992026.3,Helicobacter pylori NQ4099,1,1650644,6,Helicobacter_pylori_57440
426355.14,Methylobacterium radiotolerans JCM 2831,1,6899110,0,Methylobacterium_radiotolerans_54853
1157632.3,Streptomyces sp. LaPpAH-95,1,7555291,28,Streptomyces_sp_44295
